filename,decision,website
superioroneroofing_com__utm_source_omg_gbp_utm_med.png,LEAD,superioroneroofing.com..utm.source.omg.gbp.utm.med
superiorrenovationsjax_com.png,REJECTED,superiorrenovationsjax.com
supersoftwashfl_com.png,REJECTED,supersoftwashfl.com
supremefinancialservices_com.png,REJECTED,supremefinancialservices.com
swiftbrothers_com_orlando_fl.png,REJECTED,swiftbrothers.com.orlando.fl
swimnfun_com.png,REJECTED,swimnfun.com
swphe_com.png,REJECTED,swphe.com
swrflorida_com.png,REJECTED,swrflorida.com
synlawnjacksonville_com.png,REJECTED,synlawnjacksonville.com
tactical_spotless_shine_lovable_app.png,LEAD,tactical.spotless.shine.lovable.app
talentcleaningservices_com.png,REJECTED,talentcleaningservices.com
tampaanimalcontrol_com.png,LEAD,tampaanimalcontrol.com
tampaonehour_com__utm_source_gbp_utm_medium_organi.png,REJECTED,tampaonehour.com..utm.source.gbp.utm.medium.organi
tampasteamteam_com_carpet_cleaning_plant_city.png,LEAD,tampasteamteam.com.carpet.cleaning.plant.city
taratuskitchenremodeling_com.png,LEAD,taratuskitchenremodeling.com
taskoncorp_com.png,REJECTED,taskoncorp.com
taxattorneykrus_com.png,REJECTED,taxattorneykrus.com
taxdirectflorida_com.png,LEAD,taxdirectflorida.com
taxloomjax_com.png,REJECTED,taxloomjax.com
taxplannerfl_com.png,REJECTED,taxplannerfl.com
taxresolutiongroup_net.png,REJECTED,taxresolutiongroup.net
tbrenovationpros_com.png,REJECTED,tbrenovationpros.com
tcmetalroofing_com.png,REJECTED,tcmetalroofing.com
tdicontracting_com__utm_source_omg_gbp_utm_medium_.png,LEAD,tdicontracting.com..utm.source.omg.gbp.utm.medium.
teampoolworks_com__utm_source_google_utm_medium_lo.png,LEAD,teampoolworks.com..utm.source.google.utm.medium.lo
tedsplumbingco_com.png,REJECTED,tedsplumbingco.com
tejcpa_com.png,LEAD,tejcpa.com
termitelawnandpest_com.png,REJECTED,termitelawnandpest.com
tgakitchensandremodeling_com__utm_campaign_gmb.png,REJECTED,tgakitchensandremodeling.com..utm.campaign.gmb
thaneycpa_com__utm_source_local_utm_medium_organic.png,REJECTED,thaneycpa.com..utm.source.local.utm.medium.organic
thecleanerflorida_com.png,REJECTED,thecleanerflorida.com
thecleaningauthority_com_fort_lauderdale.png,REJECTED,thecleaningauthority.com.fort.lauderdale
thecleaningauthority_com_lakeland.png,REJECTED,thecleaningauthority.com.lakeland
thecleaningauthority_com_winter_garden.png,REJECTED,thecleaningauthority.com.winter.garden
thegoatplumbingcompany_com_riverview_plumbers__utm.png,REJECTED,thegoatplumbingcompany.com.riverview.plumbers..utm
thegreenbucket_com.png,REJECTED,thegreenbucket.com
thelakelandac_com.png,REJECTED,thelakelandac.com
theorlandoroofingco_com__utm_source_google_utm_med.png,REJECTED,theorlandoroofingco.com..utm.source.google.utm.med
theroofingdoctorflorida_com.png,LEAD,theroofingdoctorflorida.com
thetaxmasterorlando_com.png,LEAD,thetaxmasterorlando.com
thewaterheaterguyorlando_com.png,REJECTED,thewaterheaterguyorlando.com
thewinterhavenhandyman_com.png,LEAD,thewinterhavenhandyman.com
thorpeac_com.png,LEAD,thorpeac.com
thresholdla_com.png,REJECTED,thresholdla.com
thurnconstruction_com.png,REJECTED,thurnconstruction.com
tidesaccounting_com.png,REJECTED,tidesaccounting.com
tigerroofing_com.png,REJECTED,tigerroofing.com
timberlandscaping_us.png,LEAD,timberlandscaping.us
tiptoproofingcompany_com.png,REJECTED,tiptoproofingcompany.com
titanbuildingconstruction_com.png,REJECTED,titanbuildingconstruction.com
titanelectric_co_com_locations.png,REJECTED,titanelectric.co.com.locations
titanpestfl_com__utm_source_omg_gbp_utm_medium_web.png,REJECTED,titanpestfl.com..utm.source.omg.gbp.utm.medium.web
tlctaxandaccounting_com.png,REJECTED,tlctaxandaccounting.com
tmrpoolcleaning_com.png,REJECTED,tmrpoolcleaning.com
toleelectric_com.png,REJECTED,toleelectric.com
topbuilderroofing_com.png,REJECTED,topbuilderroofing.com
topcleaningfl_com.png,REJECTED,topcleaningfl.com
topflightelectric_com.png,REJECTED,topflightelectric.com
topgunleak_com.png,REJECTED,topgunleak.com
topnotch_air_com.png,REJECTED,topnotch.air.com
toppoolcleaner_com.png,REJECTED,toppoolcleaner.com
topusabiz_top_details_pitch_perfect_roofing_system.png,REJECTED,topusabiz.top.details.pitch.perfect.roofing.system
topusalink_top_details_certified_roofing_contracto.png,REJECTED,topusalink.top.details.certified.roofing.contracto
torrespr863_com.png,REJECTED,torrespr863.com
totalcleaning_com__utm_campaign_gmb_utm_medium_org.png,REJECTED,totalcleaning.com..utm.campaign.gmb.utm.medium.org
totalroofservices_com.png,REJECTED,totalroofservices.com
touchofclassdrycleaners_com.png,LEAD,touchofclassdrycleaners.com
traditionair_com__utm_source_google_utm_medium_org.png,REJECTED,traditionair.com..utm.source.google.utm.medium.org
trane_com_residential_en_buying_a_trane_find_a_dea.png,REJECTED,trane.com.residential.en.buying.a.trane.find.a.dea
traplinepest_com.png,REJECTED,traplinepest.com
trc_roofs_com.png,REJECTED,trc.roofs.com
treeoflifelandscapers_com.png,REJECTED,treeoflifelandscapers.com
trimmroofing_com.png,REJECTED,trimmroofing.com
trinityelectricalcontractors_com.png,REJECTED,trinityelectricalcontractors.com
tropicalroofingflorida_com.png,REJECTED,tropicalroofingflorida.com
tropicalviewcare_com.png,REJECTED,tropicalviewcare.com
tropicheatandac_com__utm_source_google_utm_medium_.png,REJECTED,tropicheatandac.com..utm.source.google.utm.medium.
trueplumbers_com_lakeland__utm_source_google_utm_m.png,REJECTED,trueplumbers.com.lakeland..utm.source.google.utm.m
trueplumbers_com__utm_source_google_utm_medium_org.png,LEAD,trueplumbers.com..utm.source.google.utm.medium.org
trueproroofingllc_com.png,REJECTED,trueproroofingllc.com
trueroofers_com__utm_source_google_utm_medium_orga.png,REJECTED,trueroofers.com..utm.source.google.utm.medium.orga
true_builders_com.png,REJECTED,true.builders.com
true_builders_com_auburndale_fl__utm_source_google.png,REJECTED,true.builders.com.auburndale.fl..utm.source.google
true_builders_com__utm_source_google_utm_medium_or.png,REJECTED,true.builders.com..utm.source.google.utm.medium.or
trulynolen_com_franchise_the_villages_fl.png,REJECTED,trulynolen.com.franchise.the.villages.fl
trunorthpest_com_areas_we_serve_florida_pest_contr.png,REJECTED,trunorthpest.com.areas.we.serve.florida.pest.contr
turbotax_intuit_com_local_tax_offices_fl_orlando_9.png,REJECTED,turbotax.intuit.com.local.tax.offices.fl.orlando.9
turfrider_com.png,REJECTED,turfrider.com
turnerpest_com.png,REJECTED,turnerpest.com
turnerpest_com_pest_control_jacksonville_beach__ut.png,REJECTED,turnerpest.com.pest.control.jacksonville.beach..ut
turnerpest_com_pest_control_orlando__utm_source_gm.png,REJECTED,turnerpest.com.pest.control.orlando..utm.source.gm
tyersroofing_com.png,LEAD,tyersroofing.com
tz_cpa.png,REJECTED,tz.cpa
ultimatetreeandlawn_com_contact.png,REJECTED,ultimatetreeandlawn.com.contact
unitedairtemp_com_orlando_fl_area__utm_source_goog.png,REJECTED,unitedairtemp.com.orlando.fl.area..utm.source.goog
universalroof_com.png,REJECTED,universalroof.com
upfrontcpa_com__utm_source_googlebusiness_utm_medi.png,REJECTED,upfrontcpa.com..utm.source.googlebusiness.utm.medi
uppercutsrenovations_com_home_orlando.png,REJECTED,uppercutsrenovations.com.home.orlando
uprightairconditioning_com.png,REJECTED,uprightairconditioning.com
urcabinetscfl_com.png,REJECTED,urcabinetscfl.com
uscabinetsanddesign_com.png,REJECTED,uscabinetsanddesign.com
usmapiqs_org_details_first_choice_electric_inc_chi.png,REJECTED,usmapiqs.org.details.first.choice.electric.inc.chi
usmapiz_org_details_natural_electric_llc_chijfam.png,REJECTED,usmapiz.org.details.natural.electric.llc.chijfam
valdarahomes_com.png,REJECTED,valdarahomes.com
valorroofingco_com.png,REJECTED,valorroofingco.com
valueproremodeling_com.png,REJECTED,valueproremodeling.com
vanguardcleaningcentralflorida_com__utm_source_goo.png,REJECTED,vanguardcleaningcentralflorida.com..utm.source.goo
vanguardpl_com.png,REJECTED,vanguardpl.com
vcsclean_com.png,REJECTED,vcsclean.com
vectorup_pro.png,REJECTED,vectorup.pro
venningpestcontrol_com.png,REJECTED,venningpestcontrol.com
venueconstructiongroup_com.png,REJECTED,venueconstructiongroup.com
victorplumbingseptic_com.png,REJECTED,victorplumbingseptic.com
vigilanteroofing_com.png,REJECTED,vigilanteroofing.com
vitanovtile_com.png,REJECTED,vitanovtile.com
vividluxoutdoorlighting_com.png,REJECTED,vividluxoutdoorlighting.com
vpremodeling_us.png,REJECTED,vpremodeling.us
vrtxwaterdamagerestoration_com_lakeland_fl.png,REJECTED,vrtxwaterdamagerestoration.com.lakeland.fl
vslandscapingservices_com.png,LEAD,vslandscapingservices.com
walesroofing_com__utm_source_google_utm_medium_org.png,REJECTED,walesroofing.com..utm.source.google.utm.medium.org
wallergroup_com__utm_source_google_utm_medium_loca.png,REJECTED,wallergroup.com..utm.source.google.utm.medium.loca
wardsairconditioning_com.png,REJECTED,wardsairconditioning.com
warrencm_com.png,REJECTED,warrencm.com
watsonselectrical_com.png,REJECTED,watsonselectrical.com
wattsac_com__utm_source_google_utm_medium_gbp_se_c.png,REJECTED,wattsac.com..utm.source.google.utm.medium.gbp.se.c
wayneturnerplumbing_com.png,REJECTED,wayneturnerplumbing.com
wecontrolbugs_com.png,REJECTED,wecontrolbugs.com
wefix_ac.png,REJECTED,wefix.ac
weluhcorp_com_cleaning.png,LEAD,weluhcorp.com.cleaning
wesleyrhowellcpa_com.png,REJECTED,wesleyrhowellcpa.com
westfronttax_com.png,REJECTED,westfronttax.com
westroofingfl_com.png,REJECTED,westroofingfl.com
wfla_com_8_on_your_side_better_call_behnken_florid.png,REJECTED,wfla.com.8.on.your.side.better.call.behnken.florid
whiteheadconstruction_com.png,REJECTED,whiteheadconstruction.com
whittsseptictank_com.png,REJECTED,whittsseptictank.com
wholesomehousecleaning_com_downtown_orlando.png,REJECTED,wholesomehousecleaning.com.downtown.orlando
wholesomehousecleaning_com_lakeland.png,REJECTED,wholesomehousecleaning.com.lakeland
wholesomehousecleaning_com_oviedo.png,REJECTED,wholesomehousecleaning.com.oviedo
whsremodeling_com.png,REJECTED,whsremodeling.com
wilderaccountingcpa_com.png,REJECTED,wilderaccountingcpa.com
wildspm_com.png,REJECTED,wildspm.com
willispoolservice_com.png,REJECTED,willispoolservice.com
wilsonelectriccompany_com__utm_campaign_gmb.png,REJECTED,wilsonelectriccompany.com..utm.campaign.gmb
wintergardencpa_com.png,LEAD,wintergardencpa.com
wintergardenfltaxpreparation_com.png,REJECTED,wintergardenfltaxpreparation.com
wintergardenpoolguys_com.png,REJECTED,wintergardenpoolguys.com
wintergardenroofrepair_cc.png,REJECTED,wintergardenroofrepair.cc
winterhavenairconditioning_com.png,REJECTED,winterhavenairconditioning.com
winterparkpoolservices_net.png,REJECTED,winterparkpoolservices.net
winterparkpools_com.png,REJECTED,winterparkpools.com
winterparkroofing_net.png,REJECTED,winterparkroofing.net
withum_com_partner_james_r_rickard.png,REJECTED,withum.com.partner.james.r.rickard
wizeroofing_com.png,REJECTED,wizeroofing.com
xaagsolutions_com.png,REJECTED,xaagsolutions.com
xeladvisors_com.png,REJECTED,xeladvisors.com
y2kelectric_net.png,REJECTED,y2kelectric.net
yourgreenteam_com_location_tampa__utm_source_gbp_u.png,REJECTED,yourgreenteam.com.location.tampa..utm.source.gbp.u
yourneighborhoodlawnservice_net.png,REJECTED,yourneighborhoodlawnservice.net
yourpowerpro_com.png,REJECTED,yourpowerpro.com
zelmarkitchendesigns_com.png,REJECTED,zelmarkitchendesigns.com
zerorez_com_orlando_utm_source_gbp_utm_medium_orga.png,REJECTED,zerorez.com.orlando.utm.source.gbp.utm.medium.orga
zimmermanelectricfl_com__utm_source_google_utm_med.png,REJECTED,zimmermanelectricfl.com..utm.source.google.utm.med
zoltancleaning_com.png,REJECTED,zoltancleaning.com
zoomdrain_com_jacksonville.png,REJECTED,zoomdrain.com.jacksonville
