city,area,industry,name,phone,website,has_website,rating,review_count,address,place_id,url_type,has_ssl,final_url,http_status,alive,response_ms,redirect_url,needs_get,method_used,priority_score,lead_tier
Lakeland,Auburndale FL,Roofers,5 Star Services of Polk County,(863) 241-1400,,No,4.7,12,"338 Recker Hwy, Auburndale, FL 33823, USA",ChIJLUhzinkV3YgRJ25_2Z5s-RI,none,False,,,False,,,False,none,100,no_website
Kissimmee,Downtown Kissimmee FL,Pest control,Asm Pest Control,(407) 622-9375,,No,5,12,"1039 Golfside Ct, Kissimmee, FL 34741, USA",ChIJAzEy43eD3YgRfwy28wD8pH0,none,False,,,False,,,False,none,100,no_website
Kissimmee,St Cloud FL,Accountants,Tax Account Professional LLC,(407) 705-4093,,No,4.9,12,"5787 Millhouse Wy, St Cloud, FL 34771, USA",ChIJEUy_QtWN3YgRVaJc0JQFhkI,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Pompano Beach FL,Accountants,Tax Zone Group,,,No,5,12,"2700 W Atlantic Blvd #108, Pompano Beach, FL 33064, USA",ChIJtwLnFgwD2YgRbUJeHD0o5UA,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Boynton Beach FL,Electricians,Bowles Electric Co,(561) 732-3026,,No,5,12,"413 NE 3rd Ave, Boynton Beach, FL 33435, USA",ChIJdeWc1B3i2IgRF4AdMEaLVq4,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Wellington FL,Plumbers,Garner Plumbing Inc,(561) 868-5595,,No,5,12,"9581 Positano Way, Wellington, FL 33467, USA",ChIJobIJfxYn2YgRba_POo4DpCw,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Wellington FL,Remodelers,MK Stones and Cabinets,(561) 452-3551,,No,5,12,"3132 Fortune Way d9, Wellington, FL 33414, USA",ChIJ5wTmbPwl2YgRs_AR-_7-KHY,none,False,,,False,,,False,none,100,no_website
Orlando,Winter Park FL,Plumbers,Ken's Plumbing Inc,(407) 647-7400,,No,5,11,"1938 W Fairbanks Ave, Winter Park, FL 32789, USA",ChIJpYJMcHxw54gRbbJlUAFHcVk,none,False,,,False,,,False,none,100,no_website
Orlando,College Park Orlando FL,Electricians,Orlando Electrician Guys,(407) 250-1292,,No,5,11,"2410 Reading Dr, Orlando, FL 32804, USA",ChIJ_Uq8lGh754gR8SBoxkXFWvw,none,False,,,False,,,False,none,100,no_website
Orlando,College Park Orlando FL,Cleaning companies,College Park Cleaners,(407) 422-7595,,No,4.9,11,"2305 Edgewater Dr # I, Orlando, FL 32804, USA",ChIJfb8CZWN654gRXkyiofj3Fi4,none,False,,,False,,,False,none,100,no_website
Tampa,Seminole Heights Tampa FL,Accountants,Professional Accounting Associates,(813) 964-1111,,No,5,11,"1214 W Bearss Ave, Tampa, FL 33613, USA",ChIJt9ugelTHwogRdbIQSq4_YT4,none,False,,,False,,,False,none,100,no_website
St. Petersburg,Downtown St Petersburg FL,Landscapers,Landscape St Pete,(727) 265-6758,,No,5,11,"234 29th Ave N, St. Petersburg, FL 33704, USA",ChIJ08B5E9vhwogRSo0tynI_ReY,none,False,,,False,,,False,none,100,no_website
Clearwater,Safety Harbor FL,Electricians,Kosloski Electric,(727) 455-4321,,No,3.9,11,"85 Coral Dr, Safety Harbor, FL 34695, USA",ChIJF8JWKILuwogRTypK5PHBW_E,none,False,,,False,,,False,none,100,no_website
Clearwater,Safety Harbor FL,Remodelers,Tropical House Transformations LLC,(727) 565-6385,,No,5,11,"2463 Philippe Pkwy, Safety Harbor, FL 34695, USA",ChIJTbU0l0gpNwARJB08Wru5BwE,none,False,,,False,,,False,none,100,no_website
Kissimmee,Downtown Kissimmee FL,Remodelers,J S & Son's Construction Inc,(407) 932-0043,,No,4.6,11,"1050 E Carroll St, Kissimmee, FL 34744, USA",ChIJ9SSVBZKG3YgRRzLlrL_zLAs,none,False,,,False,,,False,none,100,no_website
Kissimmee,Downtown Kissimmee FL,Cleaning companies,VST Cleaning Services,(407) 569-8899,,No,5,11,"1130 E Donegan Ave # 3, Kissimmee, FL 34744, USA",ChIJjaARS4WG3YgRBubX5LcRRO4,none,False,,,False,,,False,none,100,no_website
Jacksonville,Riverside Jacksonville FL,Pest control,A R Best Pest Control,(904) 253-8022,,No,4.5,11,"2730 College St, Jacksonville, FL 32205, USA",ChIJi8f7dnL4C4gRmIgtFji0SGs,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Plantation FL,Remodelers,"Garcia Flood, Fire & Roof Restore",(754) 290-2800,,No,4.7,11,"110 Jacaranda Country Club Dr #102, Plantation, FL 33324, USA",ChIJ_UOKrSwH2YgR0KVrOyIk9Pc,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Wilton Manors FL,HVAC companies,Broward County Heating & Air Conditioning,(954) 329-2852,,No,4.6,11,"2045 Wilton Dr, Wilton Manors, FL 33305, USA",ChIJ8zGjcEKx2YgR_w4utVWWYyY,none,False,,,False,,,False,none,100,no_website
Orlando,Winter Park FL,Pool service companies,Bill Wendorf's Pool Services,(407) 645-4499,,No,4.2,10,"1990 Kentucky Ave, Winter Park, FL 32789, USA",ChIJFWDFzntw54gRZF4bB5D2auA,none,False,,,False,,,False,none,100,no_website
Orlando,College Park Orlando FL,Accountants,Park Avenue Accounting,(407) 895-8888,,No,5,10,"1511 S Crystal Lake Dr, Orlando, FL 32806, USA",ChIJw-8CiC1754gRBtOW5_uO-14,none,False,,,False,,,False,none,100,no_website
Tampa,Wesley Chapel FL,Property managers,"Rachel Jackson, LLC",(352) 424-5060,,No,5,10,"26771 FL-56, Wesley Chapel, FL 33544, USA",ChIJjydKUYmxwogRk9GCrKVCbmY,none,False,,,False,,,False,none,100,no_website
St. Petersburg,Old Northeast St Petersburg FL,Electricians,Brilliant Electric,(727) 425-5938,,No,3.3,10,"1235 Highland St N, St. Petersburg, FL 33701, USA",ChIJIyuGGrjjwogRbZnprEqDP4s,none,False,,,False,,,False,none,100,no_website
St. Petersburg,Pinellas Park FL,Accountants,LCP BOOKKEEPING,(727) 895-9589,,No,4.6,10,"7101 C 72nd Ave N, Pinellas Park, FL 33781, USA",ChIJOza-SMDjwogR-ta8X3ej7ow,none,False,,,False,,,False,none,100,no_website
Lakeland,South Lakeland FL,Property managers,CARDINALS PROPERTY PRESERVATION,(863) 225-3633,,No,5,10,"304 E Pine St, Lakeland, FL 33801, USA",ChIJsXT0S2xH1IUR6JKUdsChqlI,none,False,,,False,,,False,none,100,no_website
Lakeland,Winter Haven FL,Pest control,Near me Best Pest control,(786) 743-6147,,No,5,10,"2834 Recker Hwy, Jan Phyl Village, FL 33880, USA",ChIJ__9vIX4T3YgRzDSCmPpj25o,none,False,,,False,,,False,none,100,no_website
Lakeland,Auburndale FL,HVAC companies,Elite Heating & Cooling LLC,(321) 978-3709,,No,5,10,"305 Magnolia Ave, Auburndale, FL 33823, USA",ChIJrS4D7DCuE0URwNeZQK0N6MQ,none,False,,,False,,,False,none,100,no_website
Lakeland,Auburndale FL,Accountants,Katie's Bookkeeping Services LLC,(863) 207-1829,,No,5,10,"4205 Recker Hwy, Winter Haven, FL 33880, USA",ChIJeegTNakT3YgRKnxLOhwSZ00,none,False,,,False,,,False,none,100,no_website
Kissimmee,Poinciana FL,Accountants,Barbtaxx Consulting,(407) 518-1962,,No,5,10,"5417 Harmony Ln, Kissimmee, FL 34758, USA",ChIJ74NYInCD3YgRWJ5-deCmRWs,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Coral Springs FL,Property managers,Top Professional Property Management LLC,(754) 812-1567,,No,5,10,"10100 W Sample Rd # 324, Coral Springs, FL 33065, USA",ChIJ8w0Of7UF2YgRh8Q05PkA5aA,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Plantation FL,Real estate agents,Rosmery Then - eXp Realty,(321) 420-2669,,No,5,10,"7580 NW 5th St suite 15916, Plantation, FL 33317, USA",ChIJUS0DLxcH2YgRZEgq18PhPMI,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Davie FL,Accountants,Shum Danny CPA,(954) 252-5778,,No,5,10,"5220 S University Dr STE 207, Davie, FL 33328, USA",ChIJNUsu_EKo2YgRRqCE2hzJSh0,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Wilton Manors FL,Mortgage brokers,"Kimber White, Mortgage Broker",(954) 696-1435,,No,4.6,10,"1620 W Oakland Park Blvd STE 201, Oakland Park, FL 33311, USA",ChIJS5TMnDAB2YgRruvdCdiX8Eg,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Boynton Beach FL,Landscapers,JOEY & SONS LLC,(561) 507-4071,,No,5,10,"5984 Seminole Dr, Atlantis, FL 33462, USA",ChIJVSUEw_4n2YgR9jpTpS2UToQ,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Delray Beach FL,Landscapers,Evergreen Tech Turf & Ivy,(561) 563-4196,,No,5,10,"755 NW 17th Ave STE 105, Delray Beach, FL 33445, USA",ChIJL5h7GE_f2IgRtVU7FHpAsVk,none,False,,,False,,,False,none,100,no_website
Tampa,South Tampa FL,Electricians,Spark Electricians,(813) 513-6826,,No,5,9,"1021 W Swann Ave, Tampa, FL 33606, USA",ChIJVVWpNZvEwogRBUMo5Hm9XUc,none,False,,,False,,,False,none,100,no_website
Tampa,Wesley Chapel FL,Property managers,Stress Free Property Management,(813) 386-5922,,No,4.1,9,"27453 Cashford Cir, Wesley Chapel, FL 33544, USA",ChIJt5TiNNKwwogRzY_C069eI7c,none,False,,,False,,,False,none,100,no_website
Clearwater,Safety Harbor FL,Real estate agents,RE/MAX By The Bay,(727) 953-6306,,No,3.9,9,"100 Main St #106, Safety Harbor, FL 34695, USA",ChIJIT2xA4vuwogRLNT0AHQhyY0,none,False,,,False,,,False,none,100,no_website
Lakeland,Downtown Lakeland FL,Property managers,"Bosun Properties Management, LLC",(863) 450-4543,,No,4,9,"231 N Kentucky Ave ste 215, Lakeland, FL 33801, USA",ChIJ4axm9kxH3YgRVliqQnTY-gs,none,False,,,False,,,False,none,100,no_website
Lakeland,Lakeland Highlands FL,Mortgage brokers,Gina Walker,(813) 727-1700,,No,5,9,"6700 Florida Ave S STE 25, Lakeland, FL 33813, USA",ChIJW45NDrQ53YgRd9WTVrprIlc,none,False,,,False,,,False,none,100,no_website
Lakeland,Auburndale FL,Pest control,Johnson Termite & Pest,(863) 967-3460,,No,4.6,9,"153 Paradise Ln, Auburndale, FL 33823, USA",ChIJ5cwo-wxr3YgRNrto2xj9HNE,none,False,,,False,,,False,none,100,no_website
Kissimmee,Downtown Kissimmee FL,Remodelers,A&N renovation llc,(863) 557-7148,,No,4,9,"109 N Beaumont Ave, Kissimmee, FL 34741, USA",ChIJe91dn9yF3YgRY2hDMqr40VM,none,False,,,False,,,False,none,100,no_website
Kissimmee,St Cloud FL,Property managers,Castle Property Management Co,(407) 768-9210,,No,3.4,9,"3255 Packard Ave, St Cloud, FL 34772, USA",ChIJ13nlN_mR3YgRwSpOcym9f-I,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Pompano Beach FL,Pest control,Pest Control Pompano Beach,(561) 270-4994,,No,5,9,"861 S Cypress Rd, Pompano Beach, FL 33060, USA",ChIJDRc842IRXCYRdYNC8tD4XZU,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Wilton Manors FL,Remodelers,Wilton Manors Handymen,(954) 302-1913,,No,4.6,9,"2625 NW 5th Ave, Wilton Manors, FL 33311, USA",ChIJwYatFzEB2YgR3U1b3NOlq98,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Wilton Manors FL,Landscapers,Steven's Landscape Lighting,(561) 596-0512,,No,5,9,"701 NW 19th St APT 205, Fort Lauderdale, FL 33311, USA",ChIJu1BvHv4B2YgRjP643EkRJ1A,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Palm Beach Gardens FL,Plumbers,Seabrooks Plumbing,(561) 941-4393,,No,5,9,"11985 US-1 #168, North Palm Beach, FL 33408, USA",ChIJq6wRf3Ir34gRab74lXq3zy8,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Wellington FL,Plumbers,Next Era Plumbing,(561) 839-7569,,No,5,9,"13475 Southern Blvd #126, Loxahatchee, FL 33470, USA",ChIJU3HOdi0v2YgRGYdxxjAd7SA,none,False,,,False,,,False,none,100,no_website
Clearwater,Clearwater Beach FL,Roofers,"ZND-Cone Attic-Solution & Insulation's & Roofing Inc Clearwater, FL",(727) 428-6882,,No,4.3,8,"Clearwater, FL 33767, USA",ChIJCyrvunX5wogR9uTjefaecjA,none,False,,,False,,,False,none,100,no_website
Clearwater,Clearwater Beach FL,Remodelers,North Bay Remodeling Co,(727) 791-8323,,No,5,8,"Safety Harbor, FL 34695, USA",ChIJAQAAAPDtwogROHX0xOCO0KI,none,False,,,False,,,False,none,100,no_website
Clearwater,Clearwater Beach FL,Accountants,Bedinghaus & Company CPA,(727) 461-1133,,No,4.5,8,"2623 McCormick Dr # 102, Clearwater, FL 33759, USA",ChIJh2KWpdTxwogRj9zZXwExJCs,none,False,,,False,,,False,none,100,no_website
Clearwater,Countryside Clearwater FL,Pest control,PrimePest Defense,(727) 473-0823,,No,5,8,"1707 Drew St, Clearwater, FL 33755, USA",ChIJAQAAANHxwogR3N5_co0hPSw,none,False,,,False,,,False,none,100,no_website
Lakeland,Auburndale FL,Plumbers,Central Plumbing,(863) 967-4838,,No,5,8,"107 W Juliana Way, Auburndale, FL 33823, USA",ChIJDUUiuchr3YgR_BfnIA5-dls,none,False,,,False,,,False,none,100,no_website
Jacksonville,Fleming Island FL,Remodelers,Brad's Handyman Services LLC,(904) 466-4147,,No,3.5,8,"Covington Ln, Fleming Island, FL 32003, USA",ChIJB_t2Qnfb5YgRP2RMJ6GHhkw,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Palm Beach Gardens FL,Personal injury attorneys,Injury Law,(561) 606-8111,,No,5,8,"11360 Jog Rd Suite 104-1, Palm Beach Gardens, FL 33418, USA",ChIJPd5ZFprV3ogR_mN3wXM0NgA,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Boca Raton FL,Pool service companies,Bye Bye Green Pool Services,(561) 888-1731,,No,5,8,"7323 Fairway Trail, Boca Raton, FL 33487, USA",ChIJcd1R8aLh2IgRSNxrT0eagfs,none,False,,,False,,,False,none,100,no_website
Orlando,Winter Park FL,Landscapers,J & W Landscaping,(407) 628-4434,,No,3.9,7,"2005 Kentucky Ave, Winter Park, FL 32789, USA",ChIJ6Su27XBw54gRq3ckEqJBXVU,none,False,,,False,,,False,none,100,no_website
Orlando,College Park Orlando FL,Pest control,Avalon Pest Control Service,(689) 228-4866,,No,5,7,"200 S Orange Ave, Orlando, FL 32801, USA",ChIJoRFF-Ap754gRoSp5lH77BAA,none,False,,,False,,,False,none,100,no_website
Clearwater,Clearwater Beach FL,Roofers,Clearwater Roofing Company,(727) 472-9019,,No,4.4,7,"1510 McMullen Booth Rd, Clearwater, FL 33759, USA",ChIJnczZZcTvwogRbD2wzmEeuAM,none,False,,,False,,,False,none,100,no_website
Clearwater,Safety Harbor FL,Property managers,Your Way Management Team,(727) 268-0194,,No,2.1,7,"147 3rd Ave N, Safety Harbor, FL 34695, USA",ChIJL3cXLmfuwogRPCMOKxRhcJ8,none,False,,,False,,,False,none,100,no_website
Clearwater,Palm Harbor FL,Pest control,Local Pest Control Palm Harbor,(786) 743-6161,,No,5,7,"36301 E Lake Rd S, Palm Harbor, FL 34685, USA",ChIJ__-j9tLswogRUwZpIn-uIZI,none,False,,,False,,,False,none,100,no_website
Kissimmee,Downtown Kissimmee FL,Pest control,Bugsy Malone Pest Control Inc,(916) 909-5781,,No,5,7,"400 Church St # 105, Kissimmee, FL 34741, USA",ChIJsxrrRz2E3YgR6HunoDtQMOY,none,False,,,False,,,False,none,100,no_website
Kissimmee,Celebration FL,Plumbers,John Sommerfeld Construction LLC,(715) 760-0350,,No,5,7,"1105 Roseling PL, Kissimmee, FL 34747, USA",ChIJLzYFhss3YKcRZwQfV2VTgbE,none,False,,,False,,,False,none,100,no_website
Kissimmee,St Cloud FL,Accountants,"J P Accounting & Tax Service, Inc",(407) 892-1159,,No,4.4,7,"2610 14th St, St Cloud, FL 34769, USA",ChIJ5RtmVlCO3YgRvGFt6VcNUx0,none,False,,,False,,,False,none,100,no_website
Kissimmee,St Cloud FL,Mortgage brokers,Douglas De Almeida,(508) 345-4749,,No,5,7,"3744 Briarwood Estates Cir, St Cloud, FL 34772, USA",ChIJz1E5HYjstSkRuXDJMrRRB54,none,False,,,False,,,False,none,100,no_website
Jacksonville,Fleming Island FL,Cleaning companies,Clean Slate Cleaning LLC,(904) 254-1273,,No,5,7,"1900 Copper Stone Drive Unit #D, Fleming Island, FL 32003, USA",ChIJ-yHVAMnG6kERkBADoSi5zr4,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Davie FL,HVAC companies,Heating & Air Conditioning Services,(754) 327-7822,,No,5,7,"7780 Griffin Rd Ste 125, Davie, FL 33328, USA",ChIJ8dTcOdap2YgRM53qncN_1q0,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Davie FL,Property managers,South Florida Rental Property Management LLC,(754) 300-9611,,No,4.4,7,"3850 S University Dr #291333, Davie, FL 33328, USA",ChIJHZhMTTyo2YgRAkAw5tRrsoU,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Pompano Beach FL,Med spas,Premier Medical Spa & Aesthetics,(754) 303-3082,,No,5,7,"920 E Sample Rd, Pompano Beach, FL 33064, USA",ChIJteMrtj4d2YgR1Uj6xE99emE,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Wilton Manors FL,Cleaning companies,ClearPath Dryer Vent Cleaning Co.,(954) 206-3080,,No,5,7,"1417 NE 26th St, Wilton Manors, FL 33305, USA",ChIJlXDj-coB2YgR5dlmU7HoAF4,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Wilton Manors FL,Mortgage brokers,Steven Blaha | Fairway Independent Mortgage Corporation Loan Officer,(954) 903-7680,,No,5,7,"1471 NE 26th St Suite 100, Wilton Manors, FL 33305, USA",ChIJ58aqNzEB2YgRbviBjAFZDFU,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Boynton Beach FL,Remodelers,Florida Kitchen Design and Bath LLC,(561) 769-0380,,No,5,7,"1257 Vía Panzani, Boynton Beach, FL 33426, USA",ChIJVc7veXbKpIcREQ24g7C59Gc,none,False,,,False,,,False,none,100,no_website
Orlando,Winter Park FL,Accountants,Bette Cohn & Associates,(407) 960-3652,,No,5,6,"2431 Aloma Ave STE 100, Winter Park, FL 32792, USA",ChIJnw2CUH1l54gRTY4e7TEpMs0,none,False,,,False,,,False,none,100,no_website
Clearwater,Clearwater Beach FL,Pest control,Bug Busters,(727) 447-1769,,No,5,6,"1281 S Missouri Ave, Clearwater, FL 33756, USA",ChIJ26sSyOnxwogRmFEcuyoHMt4,none,False,,,False,,,False,none,100,no_website
Clearwater,Safety Harbor FL,Mortgage brokers,"William Hunter, Finance of America Mortgage LLC",(727) 723-2100,,No,5,6,"100 Main St #301, Safety Harbor, FL 34695, USA",ChIJz8qR4kLvwogRFd0nOXfx-rA,none,False,,,False,,,False,none,100,no_website
Lakeland,Lakeland Highlands FL,Remodelers,Redeemed Construction Co,(863) 370-0567,,No,4.7,6,"5300 Florida Ave S, Lakeland, FL 33813, USA",ChIJq6o-bf073YgRD-6kInGPRbw,none,False,,,False,,,False,none,100,no_website
Lakeland,Winter Haven FL,Remodelers,J. Keene HandyMan And Remodeling,(863) 877-7720,,No,4.8,6,"708 25th St NW, Winter Haven, FL 33881, USA",ChIJ8R4pNSIT3YgRPnwozL7GjzY,none,False,,,False,,,False,none,100,no_website
Lakeland,Winter Haven FL,Cleaning companies,Pamela's Screamin Cleaning Service,(863) 215-9342,,No,5,6,"2229 20th St NW, Winter Haven, FL 33881, USA",ChIJCfv3J4sT3YgRKIcJdvxCr60,none,False,,,False,,,False,none,100,no_website
Kissimmee,Poinciana FL,Electricians,Multiservices ABS corp. DBA Electrical Services ABS,(754) 302-4284,,No,5,6,"385 Citrine Lp, Kissimmee, FL 34758, USA",ChIJ5UZusyad3YgR-NV1PG6r3ZQ,none,False,,,False,,,False,none,100,no_website
Kissimmee,St Cloud FL,Plumbers,Miceli's Plumbing & Drain Cleaning LLC.,(407) 569-7858,,No,5,6,"908 Whisler Ct, St Cloud, FL 34769, USA",ChIJ3QFO50iP3YgRmXzPEzoRjgI,none,False,,,False,,,False,none,100,no_website
Jacksonville,Riverside Jacksonville FL,Pest control,ProCritter Control,(904) 706-0989,,No,4.2,6,"2724 Park St, Jacksonville, FL 32205, USA",ChIJmXsF2RG05YgRvTq6kmdoFsA,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Plantation FL,Remodelers,Sue Construction LLC,(954) 993-2823,,No,5,6,"7656 NW 5th St, Plantation, FL 33324, USA",ChIJAUHb26kH2YgRPmU5jUm6cvo,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Delray Beach FL,Electricians,ELECTRIC COMPANY INTERNATIONAL LLC,,,No,5,6,"951 Eve St, Delray Beach, FL 33483, USA",ChIJbbzbbADh2IgRNUHH7WoENn8,none,False,,,False,,,False,none,100,no_website
Orlando,Winter Park FL,Plumbers,Winter Park Plumbing Services,(407) 863-0691,,No,5,5,"250 S Center St, Winter Park, FL 32789, USA",ChIJk8fE7rRx54gRVVT2IslbvWM,none,False,,,False,,,False,none,100,no_website
Orlando,College Park Orlando FL,Electricians,"Farina Electric, Inc.",(407) 538-2473,,No,5,5,"2622 Taft Ave, Orlando, FL 32804, USA",ChIJDYfjtB9654gR62pJMq2AgOI,none,False,,,False,,,False,none,100,no_website
Tampa,Carrollwood Tampa FL,Plumbers,Redi Rooter Plumbing Sewer & Drain,(813) 626-8388,,No,4.2,5,"11010 Carrollwood Dr, Tampa, FL 33618, USA",ChIJmRDnxJ3FwogR9FculIPWcJs,none,False,,,False,,,False,none,100,no_website
St. Petersburg,Pinellas Park FL,Accountants,"Tampa Bay CPA, accounting and tax services",(239) 464-6472,,No,5,5,"STAXCPAFLA@GMAIL.COM, Carillon Pkwy, St. Petersburg, FL 33716, USA",ChIJX3RhFUHlwogReIAVKZlN0Uo,none,False,,,False,,,False,none,100,no_website
St. Petersburg,Gulfport FL,Accountants,"David C. Hastings CPA, PA",(727) 322-0909,,No,4.2,5,"2207 54th St S, Gulfport, FL 33707, USA",ChIJmaH6JJHiwogRe-x97v-ba8I,none,False,,,False,,,False,none,100,no_website
Clearwater,Safety Harbor FL,Accountants,Page & Company,(727) 726-2785,,No,5,5,"935 Main St # A1, Safety Harbor, FL 34695, USA",ChIJWek4LmfuwogRiv1LJxIENjg,none,False,,,False,,,False,none,100,no_website
Clearwater,Safety Harbor FL,Accountants,"Lowery, Weldon & Company, CPAs, P.A.",(727) 796-2002,,No,4.2,5,"129 6th Ave N, Safety Harbor, FL 34695, USA",ChIJxSu2BovuwogR32BHFF3G5ZI,none,False,,,False,,,False,none,100,no_website
Clearwater,Dunedin FL,Landscapers,Gios multitask lawn & landscaping,(727) 459-9626,,No,4.8,5,"885 Beltrees St, Dunedin, FL 34698, USA",ChIJPTXAnHvxwogRyZ6ingQolg0,none,False,,,False,,,False,none,100,no_website
Lakeland,Winter Haven FL,Cleaning companies,MARE'Z Cleaning Solucions Llc,(863) 657-1110,,No,5,5,"900 5th St NW, Winter Haven, FL 33881, USA",ChIJzfs9LCVt3YgRsV6VJF92ZWA,none,False,,,False,,,False,none,100,no_website
Lakeland,Auburndale FL,Cleaning companies,Cassie's Cleaning Service,(863) 812-3555,,No,4.2,5,"26 Ave B N, Auburndale, FL 33823, USA",ChIJ2VpBvkQV3YgRIrdCUEJsWIE,none,False,,,False,,,False,none,100,no_website
Kissimmee,Downtown Kissimmee FL,Remodelers,Cusimano Construction LLC,(407) 750-8015,,No,4.2,5,"103 W Oak St Unit B, Kissimmee, FL 34741, USA",ChIJ8YYUBuu20YgRRfqdYzbHv6U,none,False,,,False,,,False,none,100,no_website
Kissimmee,Downtown Kissimmee FL,Pest control,Ed's Pest Control,(407) 565-6316,,No,5,5,"209 W Donegan Ave, Kissimmee, FL 34741, USA",ChIJF4w2KuoOt4cRFW7I_gnrrnM,none,False,,,False,,,False,none,100,no_website
Kissimmee,Poinciana FL,Roofers,Premier Commercial Roofing Kissimmee FL,(407) 439-9003,,No,5,5,"2322 Fortune Rd, Kissimmee, FL 34744, USA",ChIJRxEj5qaF3YgR39SORwFxcxQ,none,False,,,False,,,False,none,100,no_website
Kissimmee,Poinciana FL,Pest control,Two Of Us Pest Control LLC,(863) 877-6689,,No,3.4,5,"320 Sorrento Rd, Kissimmee, FL 34759, USA",ChIJvwPNRx-d3YgRbxPhHUfnlfI,none,False,,,False,,,False,none,100,no_website
Kissimmee,Celebration FL,Pool service companies,Pool Choice,(305) 560-8334,,No,5,5,"8400 Pulaski Dr, Kissimmee, FL 34747, USA",ChIJIZfkwADj2WQRrHZMxy7FS-s,none,False,,,False,,,False,none,100,no_website
Kissimmee,Celebration FL,Real estate agents,"Claudia Valero, Celebration FL, Real Estate Agent.",(407) 701-5502,,No,5,5,"720 Celebration Ave #100, Kissimmee, FL 34747, USA",ChIJj3WDvzR_3YgRB-T5mIk10c8,none,False,,,False,,,False,none,100,no_website
Kissimmee,St Cloud FL,Electricians,Cross Electric,(407) 908-0862,,No,5,5,"4001 Canoe Creek Rd, St Cloud, FL 34772, USA",ChIJtVx32LyR3YgR3Upvhvx6Bt8,none,False,,,False,,,False,none,100,no_website
Kissimmee,St Cloud FL,Property managers,TNT Prime Properties,(407) 498-6508,,No,5,5,"131 E 13th St, St Cloud, FL 34769, USA",ChIJL7K9aBOP3YgRLZUihxnOoyc,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Plantation FL,Cleaning companies,ROAD RUNNER HOME CLEANING-SERVICES LLC,(561) 922-5862,,No,5,5,"1362 NW 80th Terrace, Plantation, FL 33322, USA",ChIJQdFz5usH2YgRT04gRdQvyWE,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Wilton Manors FL,Electricians,Main-Guy Electric Co,(954) 564-1672,,No,5,5,"889 NE 30th St, Oakland Park, FL 33334, USA",ChIJ2cPhBoUB2YgRr3arTK977zo,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Boynton Beach FL,Landscapers,Boynton Beach Landscaping,(561) 767-1039,,No,3.4,5,"8927 Hypoluxo Rd A4-121, Greenacres, FL 33467, USA",ChIJ0ecPmh0k2YgRez0A0fVJYB0,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Wellington FL,Remodelers,Generation contractor LLC,(561) 283-6643,,No,4.4,5,"13972 Folkestone Cir, Wellington, FL 33414, USA",ChIJRVbOerMn2YgRSgcQbP14-T0,none,False,,,False,,,False,none,100,no_website
Orlando,Lake Nona Orlando FL,Remodelers,"CEV CONTRACTING, LLC",(407) 604-4142,,No,5,4,"7862 Dausset St, Orlando, FL 32827, USA",ChIJLXxYfYD9hwwRD4UdiHb4h6M,none,False,,,False,,,False,none,100,no_website
St. Petersburg,Kenwood St Petersburg FL,Cleaning companies,Faby Costa Cleaning Service LLC,(727) 484-0631,,No,5,4,"1565 Canterbury Rd N, St. Petersburg, FL 33710, USA",ChIJI0RyKqR45y4RS9GGpWeFFx4,none,False,,,False,,,False,none,100,no_website
St. Petersburg,Gulfport FL,Cleaning companies,Clean Freak Cleaning Services LLC,(228) 313-2727,,No,5,4,"Courthouse Rd, Gulfport, MS 39507, USA",ChIJQcOA4_kXnIgRj9gFRGyfsIw,none,False,,,False,,,False,none,100,no_website
